active_employee,active_self_employed,active_unemployed,Inactive
0.094528,0.075489,0.071362,0.27067
0.111451,0.088572,0.05867,0.320082
0.073165,0.108969,0.035684,0.285475
0.072396,0.106492,0.038611,0.238051
0.110582,0.056789,0.053929,0.305189
0.112544,0.062056,0.050729,0.333775
0.085904,0.093294,0.043783,0.261592
0.099965,0.096315,0.045802,0.253385
0.111803,0.025397,0.098472,0.545003
0.12067,0.049887,0.044992,0.381589
0.09617,0.070956,0.040645,0.283136
0.09592,0.071317,0.03052,0.207256
0.114872,0.087687,0.017724,0.335421
0.105682,0.081944,0.019444,0.336995
0.095225,0.090749,0.047477,0.17051
0.098157,0.092013,0.039793,0.239039
0.072028,0.103372,0.046224,0.144847
0.077802,0.083029,0.038536,0.194019
0.087857,0.079762,0.042262,0.175833
0.116723,0.086627,0.051295,0.230306
0.074108,0.066698,0.042033,0.17207
0.097685,0.084866,0.052938,0.241068
0.097837,0.085789,0.054144,0.174046
0.117664,0.10285,0.060807,0.220514
0.084802,0.091119,0.042267,0.138459
0.101495,0.097608,0.036024,0.184155
0.111428,0.086957,0.030649,0.175576
0.093213,0.072904,0.059018,0.176879
0.116167,0.087289,0.054474,0.253117
0.103986,0.075498,0.021336,0.243728
0.09646,0.071062,0.019345,0.200816
0.098418,0.07161,0.026567,0.176428
0.095361,0.06786,0.022752,0.121476
0.105899,0.063904,0.027247,0.208848
0.09652,0.070319,0.026201,0.165389
0.086853,0.073608,0.022365,0.238628
0.108918,0.086113,0.034377,0.281484
0.115422,0.091897,0.035356,0.259458
0.110289,0.090325,0.044255,0.277677
0.114036,0.097164,0.035166,0.31863
0.116128,0.060671,0.03235,0.321484
0.116931,0.070716,0.022447,0.419014
0.118702,0.072674,0.021802,0.389212
0.105832,0.065861,0.023613,0.339545
0.118472,0.073819,0.02634,0.202917
0.129776,0.068213,0.043929,0.352204
0.110965,0.080059,0.064606,0.446326
0.117681,0.073879,0.016468,0.206084
0.122744,0.08466,0.015924,0.351645
0.100323,0.07184,0.0256,0.184963
0.10239,0.070252,0.024568,0.199469
0.103448,0.080222,0.038757,0.244087
0.100978,0.086252,0.042321,0.274471
0.13601,0.065088,0.063715,0.351636
0.093243,0.082106,0.03322,0.199698
0.096219,0.064146,0.020209,0.165319
0.099251,0.058855,0.016319,0.168539
0.104216,0.062057,0.020292,0.328211
0.065897,0.116487,0.040342,0.199896
0.100799,0.086341,0.054292,0.237286
0.105268,0.079771,0.017839,0.319926
0.092338,0.067367,0.021558,0.183778
0.100417,0.068335,0.038178,0.388675
0.096447,0.129507,0.018352,0.320187
0.103472,0.086451,0.019992,0.195326
0.108488,0.090619,0.023931,0.28127
0.114081,0.087504,0.020205,0.260025
0.11502,0.086219,0.027889,0.338498
0.10032,0.118068,0.016022,0.320927
0.06936,0.139899,0.037037,0.168687
0.075933,0.124672,0.041908,0.253022
0.089434,0.097342,0.046762,0.26135
0.080854,0.114305,0.055472,0.210456
0.06687,0.079599,0.053632,0.156314
0.082407,0.066729,0.044486,0.19188
0.097845,0.074441,0.061616,0.257041
0.088893,0.076206,0.065332,0.47139
0.118978,0.061996,0.041697,0.311201
